op_type, network_size, n_connections, total_time
localize, 404, 5, 3.5426517798509365
join, 405, 208, 190.9901485558611
lookup, 405, 5, 3.7459413162160504
lookup, 405, 7, 3.6620060118755333
lookup, 405, 5, 5.122334314987002
localize, 405, 7, 3.5156854512419926
lookup, 405, 5, 1.6027326397234087
lookup, 405, 7, 8.160516216578811
join, 406, 186, 148.14181161876323
join, 407, 206, 153.62135290680598
lookup, 407, 7, 7.221587242820964
lookup, 407, 6, 4.591723159021714
join, 408, 175, 167.6079548864556
localize, 408, 7, 4.774995713489945
lookup, 408, 7, 4.552182846318519
lookup, 408, 6, 3.0801848822440085
localize, 408, 6, 4.799659056242284
lookup, 408, 5, 2.8623599767996577
lookup, 408, 8, 4.958461777133093
localize, 408, 265, 247.1235906786467
localize, 408, 9, 6.099039654771227
join, 409, 200, 151.06735699234872
lookup, 409, 6, 5.56883800103669
localize, 409, 287, 259.3995421423209
lookup, 409, 8, 11.794655417352814
localize, 409, 4, 3.749858388817363
localize, 409, 254, 207.33556751916487
lookup, 409, 7, 3.9530645823938073
join, 410, 179, 148.59216550796557
join, 411, 211, 163.3455348240433
lookup, 411, 8, 6.427875449538647
lookup, 411, 6, 3.302352585243357
localize, 411, 6, 7.242046113165477
lookup, 411, 6, 6.26440500760075
lookup, 411, 5, 5.528743048497497
join, 412, 169, 121.58235879299016
localize, 412, 8, 9.166918827922423
join, 413, 179, 170.34729033272032
lookup, 413, 5, 5.014173452584972
join, 414, 176, 131.84672368796865
lookup, 414, 5, 1.6063506550076743
lookup, 414, 5, 5.81661094889169
join, 415, 24, 8.7366878216511
join, 416, 174, 164.2856555660662
lookup, 416, 6, 6.600430930147035
lookup, 416, 4, 3.7619197537315667
join, 417, 179, 159.09735358914165
localize, 417, 5, 8.392450796318116
localize, 417, 6, 4.321227734718349
join, 418, 209, 170.47983441416338
join, 419, 204, 159.933515921357
lookup, 419, 9, 8.48286492129824
lookup, 419, 8, 5.338463265079309
lookup, 419, 5, 6.895073495245405
lookup, 419, 4, 1.7567846809183099
localize, 419, 5, 3.5873354914036195
lookup, 419, 5, 3.9554360439325937
lookup, 419, 6, 5.433319753551654
localize, 419, 7, 7.99985678774563
join, 420, 186, 179.18506019677065
lookup, 420, 8, 8.890235064243392
join, 421, 173, 106.12812094722084
lookup, 421, 6, 4.698906890757302
join, 422, 190, 192.35614774876927
localize, 422, 5, 2.7236691866597376
lookup, 422, 5, 4.278543031848704
lookup, 422, 6, 6.997477942514158
join, 423, 180, 213.37527043051102
lookup, 423, 6, 5.347004595878048
join, 424, 198, 132.94749803945155
localize, 424, 7, 4.795500387273735
lookup, 424, 6, 3.758215951785983
localize, 424, 6, 3.0433136958034868
join, 425, 182, 142.39185228932487
join, 426, 174, 136.46972277123908
lookup, 426, 8, 4.285180264881533
lookup, 426, 7, 9.4086234159966
join, 427, 175, 129.92485146289727
join, 428, 201, 170.57522627851284
join, 429, 196, 169.35862711491464
lookup, 429, 6, 4.505508682748919
join, 430, 161, 151.22860427154507
localize, 430, 6, 5.254767121176051
lookup, 430, 7, 8.555640483089938
localize, 430, 5, 10.39342426803115
join, 431, 178, 149.89665529160303
localize, 431, 8, 6.584022330093782
join, 432, 174, 130.59221275850086
lookup, 432, 6, 5.566129144744524
lookup, 432, 8, 7.503268269182595
localize, 432, 5, 4.074614221127264
lookup, 432, 7, 4.890790592141596
join, 433, 188, 154.0890630020156
localize, 433, 256, 183.3277206922551
lookup, 433, 7, 3.3292877378593935
lookup, 433, 6, 5.841419744178906
lookup, 433, 5, 3.5504088999565173
join, 434, 210, 228.87329598198377
localize, 434, 5, 3.8506990565470725
localize, 434, 304, 241.1752820746092
lookup, 434, 8, 3.926265706960711
lookup, 434, 8, 7.832590893894787
lookup, 434, 6, 3.5993511343670357
lookup, 434, 7, 6.142182365904869
lookup, 434, 5, 2.9036832909712924
join, 435, 191, 163.6849852566987
join, 436, 209, 198.5279761968343
join, 437, 185, 219.24577508480428
lookup, 437, 5, 5.217819844500505
join, 438, 200, 205.30579681583572
localize, 438, 276, 238.2659979841199
lookup, 438, 6, 7.927452799987211
localize, 438, 5, 1.147587089112531
localize, 438, 4, 2.9304839058031393
lookup, 438, 5, 5.00126194754232
lookup, 438, 6, 3.505136467126885
localize, 438, 6, 3.123468959111126
lookup, 438, 7, 6.287356789152321
join, 439, 203, 177.18904351281765
lookup, 439, 4, 4.420875857979513
lookup, 439, 4, 3.8401274994791903
join, 440, 198, 165.74370166935674
join, 441, 173, 159.49938890992698
join, 442, 162, 103.62904964912393
join, 443, 211, 202.8103867595735
lookup, 443, 4, 4.615383455165853
join, 444, 175, 113.16392322480819
localize, 444, 6, 8.939124922246004
join, 445, 176, 126.78022995584791
localize, 445, 276, 215.33005034107399
lookup, 445, 8, 4.661866710995704
lookup, 445, 5, 3.8922230259972164
lookup, 445, 5, 3.719713295064564
join, 446, 167, 139.60154465560618
localize, 446, 273, 285.0394398177775
lookup, 446, 7, 6.39385049923415
lookup, 446, 7, 7.114878432379369
lookup, 446, 8, 7.0571278513215585
lookup, 446, 5, 3.6410841101790776
lookup, 446, 7, 5.867981097798529
lookup, 446, 6, 5.33844306929284
join, 447, 186, 131.25291639353665
lookup, 447, 7, 4.870122800752817
lookup, 447, 6, 5.930037262668972
join, 448, 197, 210.59333852515402
localize, 448, 7, 7.00713414457711
lookup, 448, 7, 5.531663814917296
lookup, 448, 5, 3.4515912887499662
join, 449, 186, 161.51875884991497
lookup, 449, 5, 4.052757360534168
lookup, 449, 8, 6.183324589790582
lookup, 449, 4, 2.8314057165280393
lookup, 449, 4, 3.1394070653556065
lookup, 449, 8, 4.749839886771416
localize, 449, 287, 229.23516435643654
join, 450, 194, 191.00403258010107
localize, 450, 6, 5.924512991793522
join, 451, 174, 173.46510987212525
lookup, 451, 6, 2.7530884876614374
lookup, 451, 4, 4.587850946136331
localize, 451, 5, 4.752862766816294
lookup, 451, 6, 6.402069773090077
lookup, 451, 5, 5.260118770083439
localize, 451, 7, 3.015582846064599
localize, 451, 294, 245.38810371149435
join, 452, 214, 155.3498414088752
join, 453, 26, 7.905383203543559
lookup, 453, 6, 2.6750821267591953
join, 454, 214, 183.7735670521228
lookup, 454, 6, 3.6212931748905772
lookup, 454, 9, 5.418984069139773
lookup, 454, 4, 5.546235255345298
localize, 454, 6, 6.887652560897155
join, 455, 158, 137.69765565497127
localize, 455, 5, 3.729122146675035
localize, 455, 5, 3.984974484046617
lookup, 455, 6, 6.054699362731324
localize, 455, 6, 3.0322598800093834
localize, 455, 8, 8.724882654777385
localize, 455, 298, 282.0777615558132
join, 456, 214, 187.92007602340834
localize, 456, 289, 140.55030064386673
lookup, 456, 7, 4.958602921066552
lookup, 456, 7, 6.767813349907403
localize, 456, 284, 281.7527803453734
lookup, 456, 5, 4.9785892189627425
localize, 456, 295, 235.72841131624875
localize, 456, 7, 7.142859182573293
lookup, 456, 8, 8.45672084602668
join, 457, 180, 168.9187015120948
localize, 457, 5, 7.6055774344158635
localize, 457, 235, 227.7413187509278
join, 458, 213, 173.65514470642304
lookup, 458, 4, 2.802182891272076
localize, 458, 8, 8.076485269204566
join, 459, 221, 192.89258454099644
localize, 459, 8, 6.239254752451264
join, 460, 216, 166.38381714378664
lookup, 460, 7, 4.779058487925674
join, 461, 208, 176.5541961298296
join, 462, 234, 191.92001341936566
join, 463, 214, 148.53890860190498
localize, 463, 6, 2.8889413368292223
join, 464, 153, 125.89647483450494
join, 465, 185, 161.85202041253135
localize, 465, 4, 4.413753961155399
lookup, 465, 7, 6.299278616040744
lookup, 465, 9, 5.8215332844132455
lookup, 465, 8, 4.908373316427924
lookup, 465, 7, 4.078687274618142
lookup, 465, 7, 6.854709343180991
lookup, 465, 6, 6.194918289242645
lookup, 465, 7, 7.994435541874101
lookup, 465, 8, 9.129106570266886
join, 466, 218, 199.5183312020364
lookup, 466, 5, 4.568182512459983
lookup, 466, 7, 7.046551357584041
join, 467, 168, 150.99828713618547
join, 468, 211, 229.40916112477953
localize, 468, 5, 2.681147181013045
lookup, 468, 6, 3.8011440211749377
localize, 468, 298, 182.95906218439674
join, 469, 230, 166.34028388922246
lookup, 469, 9, 7.934777909309232
lookup, 469, 2, 0.9297016883362847
localize, 469, 8, 4.643299512396449
lookup, 469, 9, 8.996381837739984
lookup, 469, 9, 5.8096733382091434
join, 470, 183, 169.70551534349485
lookup, 470, 9, 8.554974429691248
lookup, 470, 9, 6.854479278260417
lookup, 470, 6, 3.139021306827896
lookup, 470, 5, 3.1317706290190044
lookup, 470, 8, 9.455857937240237
join, 471, 164, 136.76756141120157
join, 472, 184, 174.32279180892397
lookup, 472, 7, 4.116597749768795
lookup, 472, 7, 7.996331069107596
lookup, 472, 5, 3.3582132621799246
join, 473, 193, 147.76985312656947
lookup, 473, 7, 4.815243674212867
join, 474, 194, 149.43905277365118
lookup, 474, 7, 3.908320555633868
localize, 474, 286, 277.71471765601495
localize, 474, 5, 4.104503250796801
lookup, 474, 8, 4.706241133805473
join, 475, 179, 137.00550321536878
localize, 475, 303, 256.92147069985145
localize, 475, 300, 277.5269682159757
join, 476, 181, 188.15864441540808
localize, 476, 289, 270.14057134156735
localize, 476, 6, 6.965395733438006
join, 477, 175, 132.36668662099973
lookup, 477, 6, 3.911216723889141
localize, 477, 8, 5.332855769926303
localize, 477, 300, 212.9619322900685
join, 478, 188, 166.71015549879345
join, 479, 165, 174.88537770563772
lookup, 479, 5, 3.201398553167734
localize, 479, 7, 4.726137176688564
localize, 479, 6, 4.97613527926069
lookup, 479, 6, 6.444651392771572
localize, 479, 6, 3.865558387703046
lookup, 479, 5, 3.8294557411541623
join, 480, 181, 181.12991966232667
join, 481, 197, 135.63728334330094
lookup, 481, 6, 6.324104430589185
localize, 481, 4, 1.59844738286042
localize, 481, 9, 9.31012593662959
lookup, 481, 7, 7.2368429867760415
localize, 481, 319, 288.04692490197414
localize, 481, 6, 5.307124546012837
join, 482, 173, 170.40472626667346
localize, 482, 285, 314.4468989121878
lookup, 482, 8, 5.950077289608441
lookup, 482, 5, 4.732210061286092
localize, 482, 9, 5.726901452224295
join, 483, 184, 169.1053713375309
lookup, 483, 7, 3.843860528018822
localize, 483, 5, 5.126166634405012
lookup, 483, 7, 5.786864972267889
lookup, 483, 9, 7.08549156960953
localize, 483, 295, 244.9101349982629
lookup, 483, 7, 5.166502864939472
join, 484, 218, 209.02987456336876
join, 485, 202, 168.21134699971878
lookup, 485, 6, 5.243350380583977
lookup, 485, 6, 4.393760574532593
join, 486, 200, 220.71836744351052
lookup, 486, 5, 4.5662665741783615
localize, 486, 6, 3.5816704716664574
lookup, 486, 9, 7.9185223169684225
localize, 486, 5, 5.294322750240695
join, 487, 188, 121.78061298357474
join, 488, 198, 176.1723464424437
join, 489, 187, 165.460837069038
lookup, 489, 7, 4.060120676166461
lookup, 489, 7, 6.224097716377153
join, 490, 192, 165.0224638737927
join, 491, 189, 165.7323325279085
lookup, 491, 3, 1.6527785529063124
join, 492, 196, 155.12972569015858
localize, 492, 346, 337.9063524571146
lookup, 492, 6, 3.375428840355242
lookup, 492, 5, 6.955592237937482
lookup, 492, 7, 2.6392715008170153
localize, 492, 5, 3.5442374621431685
join, 493, 201, 187.7425804231557
join, 494, 203, 160.99107070883366
localize, 494, 6, 4.575933445911538
localize, 494, 387, 330.0149319608396
join, 495, 189, 170.56580865261066
join, 496, 183, 163.30502371777217
lookup, 496, 6, 6.737433743728681
localize, 496, 312, 306.96769969765245
join, 497, 163, 142.87638016292425
localize, 497, 7, 8.185354103785702
lookup, 497, 5, 4.0520578361092126
localize, 497, 8, 6.1626015718695255
localize, 497, 6, 4.305670690005779
lookup, 497, 6, 4.519479012473301
lookup, 497, 6, 5.679660266480943
lookup, 497, 5, 3.9069964353428754
lookup, 497, 4, 5.015248709991902
lookup, 497, 6, 5.563520166550009
lookup, 497, 6, 2.5157119454902714
localize, 497, 8, 6.1932382588855015
localize, 497, 294, 174.36673762167175
lookup, 497, 8, 6.518793705980883
lookup, 497, 3, 1.4407510302205375
lookup, 497, 8, 6.296066993755192
lookup, 497, 4, 4.711710470756933
localize, 497, 8, 8.537058556650356
lookup, 497, 5, 5.185025179821865
join, 498, 194, 149.18515791128044
join, 499, 203, 204.3983663341257
lookup, 499, 5, 4.15620185347827
join, 500, 221, 141.97359130810287
lookup, 500, 7, 3.644730711495888
join, 501, 195, 170.3387906637455
lookup, 501, 6, 5.702537752716246
lookup, 501, 6, 4.200450470299787
localize, 501, 7, 5.869064052801259
join, 502, 179, 146.89579481387113
join, 503, 205, 145.99083161449144
join, 504, 184, 134.26137237180941
lookup, 504, 6, 3.980979200261256
localize, 504, 6, 4.838530719708058
lookup, 504, 9, 6.54227403449949
join, 505, 183, 176.64930406971843
lookup, 505, 5, 3.4898580910467265
localize, 505, 6, 4.336147011560855
localize, 505, 311, 247.6150833338321
lookup, 505, 5, 4.276280850666586
join, 506, 172, 114.52644542030444
lookup, 506, 5, 3.32032855581345
lookup, 506, 6, 4.746013062438577
join, 507, 206, 148.56259848114854
lookup, 507, 7, 7.041588012831458
lookup, 507, 8, 7.824638144871872
join, 508, 84, 86.78327407070107
localize, 508, 6, 5.868857986724831
localize, 508, 6, 8.484219110731148
lookup, 508, 4, 5.604776560922515
lookup, 508, 8, 4.093659652607726
localize, 508, 6, 6.969878993701939
lookup, 508, 6, 5.9130837529223665
join, 509, 177, 139.16547995828438
localize, 509, 274, 215.7588680778905
localize, 509, 5, 4.7704100288000815
localize, 509, 266, 234.98430213577566
join, 510, 193, 144.10604091012692
lookup, 510, 4, 5.231674819589443
lookup, 510, 5, 4.431739337335015
lookup, 510, 8, 6.586401697978747
join, 511, 206, 230.80534146408823
join, 512, 183, 146.79306834737585
localize, 512, 7, 5.134310103696686
lookup, 512, 6, 5.215697198338899
join, 513, 198, 152.84272835351504
join, 514, 195, 133.0523951976424
localize, 514, 8, 5.900066578032279
localize, 514, 5, 5.068740007363625
lookup, 514, 7, 7.509395085375017
lookup, 514, 9, 8.220400122664023
lookup, 514, 7, 4.5905641187530986
lookup, 514, 2, 1.2755498611189073
localize, 514, 284, 272.0360828964844
join, 515, 219, 169.82092480265794
lookup, 515, 8, 8.74366621230956
lookup, 515, 5, 4.136555622913337
join, 516, 182, 131.0297417944679
join, 517, 184, 127.25610550467746
localize, 517, 348, 247.99771017431812
localize, 517, 4, 5.518213582586027
localize, 517, 8, 4.5356634565812755
join, 518, 207, 189.47421780004973
lookup, 518, 4, 3.22380511709004
localize, 518, 255, 175.87857909814704
join, 519, 167, 169.8627098309545
lookup, 519, 6, 5.869803472118742
join, 520, 198, 152.43425994158045
lookup, 520, 6, 4.071888338246873
localize, 520, 7, 5.247492924342737
join, 521, 182, 172.0602317246181
localize, 521, 5, 6.129809307625658
join, 522, 196, 162.8261151792287
lookup, 522, 9, 4.325483371992209
lookup, 522, 8, 8.424283997217367
localize, 522, 8, 7.387342692240113
lookup, 522, 6, 5.19130377542913
localize, 522, 6, 6.865323495156865
localize, 522, 4, 4.481947084117751
lookup, 522, 8, 9.44257564857842
localize, 522, 5, 2.8271656411731283
lookup, 522, 7, 3.1654046336011366
lookup, 522, 6, 7.322090515233849
localize, 522, 7, 4.861195446610055
lookup, 522, 6, 7.591491260092781
join, 523, 225, 175.62973533427905
lookup, 523, 6, 4.051674795454659
join, 524, 177, 149.96399102406733
lookup, 524, 3, 2.7764313319322746
localize, 524, 7, 4.844940922156995
localize, 524, 5, 4.289446694863191
lookup, 524, 6, 8.974533507383843
localize, 524, 6, 4.963307689785202
lookup, 524, 7, 5.762824090382835
lookup, 524, 5, 2.1988396450312595
lookup, 524, 5, 3.1158466243000187
join, 525, 187, 104.56780423288413
localize, 525, 289, 225.70393478402306
localize, 525, 7, 4.871611642818561
localize, 525, 338, 276.27149294195897
lookup, 525, 6, 4.462276353640986
localize, 525, 8, 6.477970493748311
lookup, 525, 7, 4.987003745324115
lookup, 525, 4, 4.497563646237964
localize, 525, 343, 276.6688922485101
lookup, 525, 7, 5.685592641341118
localize, 525, 306, 284.952204221043
lookup, 525, 6, 6.359171420440484
lookup, 525, 5, 3.1701751690155464
lookup, 525, 6, 4.542633468253547
lookup, 525, 5, 4.876924240885723
localize, 525, 269, 232.04365219727822
localize, 525, 7, 2.488060216611531
join, 526, 160, 122.1672539067085
lookup, 526, 7, 7.344611456808199
join, 527, 205, 122.76368962481094
localize, 527, 290, 203.92769095885112
join, 528, 187, 153.41516832370638
join, 529, 192, 167.15193952009574
lookup, 529, 7, 4.025183093582324
localize, 529, 8, 6.537418915246198
localize, 529, 312, 309.8796247261865
lookup, 529, 7, 4.722127907365113
localize, 529, 253, 201.8375875009873
join, 530, 200, 187.9894340233743
lookup, 530, 5, 3.1463972631767936
join, 531, 205, 161.10716667239188
lookup, 531, 10, 7.832539142832127
join, 532, 178, 142.89148862234637
lookup, 532, 5, 5.149901351328112
lookup, 532, 6, 7.14130027075909
localize, 532, 330, 237.00988455123047
localize, 532, 288, 295.77122810340927
localize, 532, 4, 2.8190776150310297
lookup, 532, 9, 6.795638580457733
lookup, 532, 7, 8.791646939452015
join, 533, 210, 145.6614845573941
lookup, 533, 8, 5.575663313401213
lookup, 533, 8, 6.528049138403215
lookup, 533, 7, 4.327667951545429
lookup, 533, 7, 5.8209436085588235
join, 534, 203, 177.22165755893175
localize, 534, 5, 5.353339658747383
localize, 534, 7, 3.3878899488034895
lookup, 534, 8, 5.554948544783687
localize, 534, 9, 7.179162269028597
lookup, 534, 8, 8.117298651796613
join, 535, 196, 135.54001041050978
lookup, 535, 7, 5.551493940998134
localize, 535, 6, 5.092663972760966
join, 536, 201, 210.5194038201704
localize, 536, 7, 5.056395601821714
lookup, 536, 4, 2.1684404649865754
lookup, 536, 8, 4.940848518702358
lookup, 536, 9, 9.638729904871493
lookup, 536, 6, 4.604694407829788
localize, 536, 5, 4.467276366519871
lookup, 536, 5, 3.3196596852866507
lookup, 536, 8, 7.22561335064369
localize, 536, 5, 4.309958009799624
lookup, 536, 7, 7.02626504659613
join, 537, 167, 152.6756450635346
join, 538, 192, 140.75305670499864
lookup, 538, 6, 3.8779573571966672
lookup, 538, 5, 2.6336781692307203
localize, 538, 7, 6.391860254081669
lookup, 538, 7, 3.0820557247559393
localize, 538, 9, 7.142950507300213
join, 539, 210, 164.92286286880662
localize, 539, 7, 2.574277556294575
lookup, 539, 7, 4.406640385973069
join, 540, 194, 154.065398645937
join, 541, 72, 61.361318279560024
join, 542, 205, 173.01831957475326
join, 543, 192, 163.26113293645898
lookup, 543, 8, 3.9943336024185143
lookup, 543, 10, 5.509892827386819
join, 544, 187, 127.87002238488826
lookup, 544, 6, 7.006826825345216
lookup, 544, 6, 5.446068348104119
localize, 544, 6, 3.7022865538389444
lookup, 544, 9, 8.002704674468985
lookup, 544, 4, 3.584504182831904
localize, 544, 8, 2.0701071741651176
localize, 544, 6, 5.222268293181315
localize, 544, 3, 2.3365181989020236
localize, 544, 292, 231.8067415973903
lookup, 544, 6, 5.151738625122953
lookup, 544, 6, 9.053341251436652
lookup, 544, 7, 4.51407787807603
localize, 544, 9, 5.984299852778159
lookup, 544, 6, 4.39989775123235
lookup, 544, 7, 4.7283193906903165
localize, 544, 330, 328.6923481905969
localize, 544, 5, 4.150855009398446
lookup, 544, 6, 5.331404464274471
lookup, 544, 6, 6.0993431949684
lookup, 544, 4, 2.9182223651425305
lookup, 544, 6, 4.469572677928948
join, 545, 201, 212.81873429405363
join, 546, 189, 178.85837448624758
localize, 546, 7, 6.4231702524067895
lookup, 546, 8, 6.97153637682571
join, 547, 194, 158.9243423555378
join, 548, 186, 149.61131367028042
localize, 548, 7, 5.237311539501805
localize, 548, 297, 257.42366569264817
lookup, 548, 3, 3.2384097976844552
join, 549, 205, 175.20227033577092
lookup, 549, 9, 9.162221832416776
join, 550, 173, 152.71266066131798
localize, 550, 7, 7.439639833097336
join, 551, 113, 91.27826632980629
join, 552, 187, 155.12409149965023
lookup, 552, 6, 5.218432758502935
join, 553, 190, 186.5607464764418
localize, 553, 6, 5.006927415352755
lookup, 553, 5, 4.64602653383775
join, 554, 175, 156.94305758523586
lookup, 554, 8, 4.46984140639626
lookup, 554, 7, 7.562255404497405
localize, 554, 6, 6.500306859597027
localize, 554, 8, 5.517211524803121
lookup, 554, 5, 4.949069075976521
join, 555, 224, 212.67234360900176
lookup, 555, 6, 4.248785826982651
lookup, 555, 5, 3.556569784401587
lookup, 555, 8, 6.841150186094781
lookup, 555, 6, 3.837864181987802
lookup, 555, 7, 3.1975047686344213
lookup, 555, 6, 3.796324737538872
localize, 555, 7, 2.495285690521704
lookup, 555, 6, 7.733137402221445
lookup, 555, 6, 4.263389738396433
lookup, 555, 5, 3.0118323318242357
lookup, 555, 5, 5.073027630092113
lookup, 555, 9, 8.246373747178222
lookup, 555, 8, 8.43162435085761
join, 556, 203, 197.208001818385
lookup, 556, 8, 6.659364237208592
lookup, 556, 7, 8.471877334008221
lookup, 556, 6, 4.383526640288195
lookup, 556, 5, 6.007782046202502
localize, 556, 316, 186.3832968164357
join, 557, 170, 133.50421531788948
localize, 557, 311, 246.66647105290937
lookup, 557, 4, 4.593963108595714
lookup, 557, 4, 2.711212253129072
join, 558, 180, 169.19016456246086
join, 559, 206, 186.89781462313542
join, 560, 191, 149.34563418963688
join, 561, 169, 134.93473060261408
lookup, 561, 8, 8.638134747302198
lookup, 561, 6, 6.095093948781048
join, 562, 192, 168.79940156799984
join, 563, 197, 173.16075069527733
lookup, 563, 6, 4.3285101801966
lookup, 563, 5, 4.243562294068262
lookup, 563, 5, 5.475544807698768
lookup, 563, 5, 5.395174206643005
lookup, 563, 7, 4.202732570422176
join, 564, 180, 173.1702499322862
lookup, 564, 5, 3.8399114351983896
localize, 564, 263, 285.2217928430602
lookup, 564, 9, 6.5621390171027265
join, 565, 198, 139.00509153848503
localize, 565, 7, 8.787160905749884
localize, 565, 6, 4.505045606239388
lookup, 565, 8, 7.376929404007761
join, 566, 200, 178.14504119042104
join, 567, 219, 145.22240509695226
lookup, 567, 8, 5.019151713079863
lookup, 567, 3, 1.7588790302473083
lookup, 567, 6, 5.032927969102855
lookup, 567, 8, 4.850160846440583
join, 568, 192, 144.92136395207595
join, 569, 193, 186.86817499430072
lookup, 569, 7, 6.954402595802854
lookup, 569, 6, 5.197290108914791
join, 570, 209, 211.84248784070164
lookup, 570, 8, 5.216701883767944
localize, 570, 6, 2.957079950370824
lookup, 570, 9, 7.5406725210645735
lookup, 570, 4, 1.6825699733121664
lookup, 570, 5, 3.1587132932578736
localize, 570, 6, 1.4170058549272486
lookup, 570, 4, 4.370176169396682
lookup, 570, 6, 5.237397567906788
lookup, 570, 6, 4.630008871129484
join, 571, 187, 162.9842718067581
lookup, 571, 8, 6.009109370316518
lookup, 571, 7, 6.704449619219548
join, 572, 171, 128.94085982044135
lookup, 572, 6, 4.213855995424542
join, 573, 215, 142.0510183870398
join, 574, 187, 134.89704136000682
localize, 574, 6, 7.1220036991947655
lookup, 574, 5, 2.5886218256864284
localize, 574, 276, 249.66358118139368
lookup, 574, 7, 5.044196290374522
localize, 574, 7, 6.5629737325448545
localize, 574, 257, 220.24888381928812
lookup, 574, 7, 5.035265290276307
lookup, 574, 6, 4.828801298520211
lookup, 574, 6, 5.091841386331939
join, 575, 223, 150.74908348235684
localize, 575, 6, 3.1634146483623975
lookup, 575, 7, 5.415025441039715
lookup, 575, 4, 5.108316855348972
join, 576, 207, 191.52799017245465
lookup, 576, 5, 3.9224419113395257
join, 577, 228, 185.91128753037086
lookup, 577, 5, 3.5051443657596626
join, 578, 189, 142.88888285170958
lookup, 578, 7, 5.625207895788318
lookup, 578, 7, 4.707315717885049
localize, 578, 278, 182.45355712301213
lookup, 578, 6, 1.9628966892712247
lookup, 578, 6, 4.507937080291007
lookup, 578, 8, 7.050271834637774
localize, 578, 4, 1.9999746462454997
join, 579, 81, 96.56729804037832
join, 580, 109, 75.9679118620438
join, 581, 216, 168.94109463844757
lookup, 581, 8, 9.60877689198441
lookup, 581, 7, 3.8310074940701657
join, 582, 192, 168.4543031113349
join, 583, 86, 86.79108269733331
localize, 583, 6, 7.146071577092796
lookup, 583, 6, 4.1035992282826745
lookup, 583, 8, 7.025666546586625
join, 584, 179, 140.88127313307436
localize, 584, 289, 276.9297280857911
join, 585, 211, 188.38111320676865
join, 586, 201, 173.56798626988805
lookup, 586, 4, 2.0033534798785766
lookup, 586, 6, 6.594958870327714
lookup, 586, 6, 5.518229549571699
lookup, 586, 6, 6.685050457380969
localize, 586, 5, 3.534901608926284
lookup, 586, 8, 5.419187418609816
localize, 586, 5, 3.3905620335573374
join, 587, 195, 148.51119901993766
localize, 587, 332, 209.94308880462177
lookup, 587, 9, 10.305279056762675
lookup, 587, 5, 3.9508870138402994
lookup, 587, 6, 3.367410411280927
lookup, 587, 6, 5.406738322310026
join, 588, 131, 115.31157288053679
lookup, 588, 4, 1.8264092834338745
join, 589, 202, 148.34897556987963
lookup, 589, 5, 3.555750877893965
join, 590, 192, 168.39399666713447
localize, 590, 253, 211.77718131019768
localize, 590, 7, 3.3892414107797433
localize, 590, 241, 195.5669328961323
lookup, 590, 6, 6.238268805939792
lookup, 590, 7, 4.7678264090191815
lookup, 590, 6, 4.662720112835808
lookup, 590, 6, 3.7132409308938885
localize, 590, 6, 7.313811570252414
localize, 590, 4, 2.497361293977518
join, 591, 200, 181.7959551076933
localize, 591, 8, 9.144138881881801
lookup, 591, 7, 6.148109833980801
lookup, 591, 8, 9.773606710348156
lookup, 591, 9, 6.212740287837585
join, 592, 213, 157.24187484660345
lookup, 592, 6, 4.015902248609207
lookup, 592, 6, 4.802391268742552
localize, 592, 6, 6.203513188265279
join, 593, 191, 147.79146643162542
join, 594, 150, 135.76917855988836
lookup, 594, 7, 5.919736424610796
join, 595, 208, 159.85990494227804
join, 596, 196, 149.94243460438037
localize, 596, 8, 7.577549051102957
localize, 596, 9, 8.293704547484309
lookup, 596, 7, 7.210609438651236
lookup, 596, 4, 2.760705934082625
lookup, 596, 8, 6.105524721037818
lookup, 596, 7, 6.081792508457079
localize, 596, 350, 268.9462998730534
localize, 596, 292, 293.92060786869416
localize, 596, 304, 313.9913322309831
join, 597, 188, 126.49456341112317
localize, 597, 7, 5.570925414617637
lookup, 597, 4, 2.4192725458158053
lookup, 597, 4, 1.2515015422557487
lookup, 597, 6, 7.153526925373303
lookup, 597, 8, 9.598495063827665
localize, 597, 6, 7.676465310400347
localize, 597, 5, 4.483959627319368
localize, 597, 274, 241.99167616563614
lookup, 597, 9, 8.11107602753122
localize, 597, 7, 5.012168124646605
lookup, 597, 7, 2.8884481402434834
lookup, 597, 5, 2.919268386954235
join, 598, 178, 158.4119876523199
lookup, 598, 5, 5.614574897396068
lookup, 598, 5, 2.296829175586212
localize, 598, 9, 6.336010249858173
lookup, 598, 6, 5.717170071770841
localize, 598, 294, 224.49376005502307
localize, 598, 6, 7.020224668047778
localize, 598, 4, 3.9188955145123
join, 599, 210, 143.45887590187118
join, 600, 198, 178.49695035644967
lookup, 600, 9, 5.478295473517274
localize, 600, 8, 9.516280816674449
join, 601, 195, 174.06716062938867
localize, 601, 5, 4.844695261083608
join, 602, 190, 164.90965942560157
lookup, 602, 8, 5.891301873599048
join, 603, 200, 119.88948878967362
lookup, 603, 5, 4.412280920587056
lookup, 603, 4, 3.1461772625699584
join, 604, 182, 143.3360848744132
lookup, 604, 9, 8.189129819028729
join, 605, 197, 161.72694424752353
lookup, 605, 6, 8.475028494393575
lookup, 605, 7, 5.02700835703805
localize, 605, 7, 4.551381905404538
lookup, 605, 7, 5.604209847956421
lookup, 605, 4, 3.2977614676312976
join, 606, 196, 143.12750543434362
lookup, 606, 6, 3.130413378414426
