op_type, network_size, n_connections, total_time
localize, 402, 6, 3.598772376780206
lookup, 402, 6, 6.603374357854122
lookup, 402, 8, 4.558481036250123
join, 403, 173, 120.67396652629287
lookup, 403, 7, 5.531387178932066
localize, 403, 290, 204.667141258291
join, 404, 173, 100.88282318779248
lookup, 404, 7, 2.405306283407964
lookup, 404, 3, 2.926901974368328
lookup, 404, 6, 6.205414310544044
lookup, 404, 6, 4.763709181330237
lookup, 404, 5, 2.704697774420219
join, 405, 157, 119.01691508864882
lookup, 405, 7, 6.97434888234132
lookup, 405, 5, 3.997924266096275
join, 406, 195, 164.37605362058216
join, 407, 198, 150.25323586849436
lookup, 407, 7, 4.7383354247652
localize, 407, 273, 247.66366766378283
join, 408, 181, 156.6705937519798
lookup, 408, 7, 5.451769010428713
lookup, 408, 8, 5.875902563196435
lookup, 408, 4, 3.471702045963589
lookup, 408, 7, 6.993097375551703
lookup, 408, 7, 4.7287382696113704
join, 409, 184, 132.02139385839027
localize, 409, 6, 7.271472415305648
join, 410, 196, 169.1318481788089
lookup, 410, 7, 4.738337621240034
localize, 410, 4, 2.376729429656047
join, 411, 172, 173.832245491898
join, 412, 192, 169.80393503953405
join, 413, 213, 189.26800424428578
join, 414, 178, 135.27396827545414
localize, 414, 4, 2.765527986867161
lookup, 414, 5, 2.353758820750484
localize, 414, 6, 4.796589407634796
localize, 414, 293, 203.19171447430062
join, 415, 182, 164.20534748445107
localize, 415, 7, 4.290697916905735
localize, 415, 3, 2.1335804717345144
join, 416, 181, 140.82172326275915
lookup, 416, 3, 2.4891480513907296
join, 417, 191, 150.66666456072898
join, 418, 203, 190.0263727814793
localize, 418, 6, 6.254682050203897
join, 419, 182, 134.77312105538232
lookup, 419, 6, 6.751223247990668
localize, 419, 293, 232.0850160034639
localize, 419, 5, 6.363868309000315
localize, 419, 273, 290.22830159486614
localize, 419, 285, 207.2722742492479
join, 420, 163, 163.1294536290213
localize, 420, 281, 229.43234232231507
lookup, 420, 7, 5.149025480396931
lookup, 420, 8, 7.836250992251217
lookup, 420, 7, 7.151750986682645
lookup, 420, 8, 4.782064252898467
lookup, 420, 5, 1.7580471705286826
localize, 420, 7, 5.313187707644988
join, 421, 187, 175.10813341278597
join, 422, 189, 177.5449469763067
localize, 422, 5, 1.5201289076810522
localize, 422, 6, 3.9195503479077285
join, 423, 167, 119.24301276693306
localize, 423, 8, 2.461803491909082
localize, 423, 9, 6.221057072145582
lookup, 423, 6, 5.468484549046565
localize, 423, 4, 3.962270804770724
join, 424, 210, 156.97029270815935
join, 425, 165, 139.1934484147637
join, 426, 25, 7.395419955739385
localize, 426, 6, 8.215425584670879
lookup, 426, 8, 5.419229971712019
lookup, 426, 4, 2.973925703945398
lookup, 426, 7, 3.8630969956515697
localize, 426, 6, 2.6727156385587727
localize, 426, 8, 6.790450439674982
localize, 426, 6, 6.404285543884747
lookup, 426, 7, 5.342318049104616
join, 427, 156, 118.96198666281708
lookup, 427, 5, 4.566802615700171
join, 428, 165, 148.25846351175844
join, 429, 190, 144.96376215368372
localize, 429, 8, 3.5924324886583654
join, 430, 179, 138.83598338698042
join, 431, 203, 165.1337951502095
lookup, 431, 8, 5.574165253908398
lookup, 431, 8, 4.967686387352234
localize, 431, 4, 1.983952688666943
lookup, 431, 6, 4.844033391641464
localize, 431, 325, 274.83682760560674
lookup, 431, 8, 6.819447941151007
lookup, 431, 8, 8.809983736082186
lookup, 431, 9, 7.536350129187912
localize, 431, 253, 179.78923057145005
localize, 431, 7, 4.61953151650225
join, 432, 202, 169.41516324353432
lookup, 432, 5, 2.7942044563530057
lookup, 432, 4, 3.253943302872128
join, 433, 198, 135.210372645825
lookup, 433, 7, 6.081277527974302
lookup, 433, 6, 5.984166957708057
lookup, 433, 7, 7.424173948214412
localize, 433, 8, 6.427346107390179
lookup, 433, 6, 4.324052961844027
lookup, 433, 8, 5.695424514497124
lookup, 433, 3, 2.270474058395611
lookup, 433, 7, 7.061218594373825
localize, 433, 9, 7.153467938701351
lookup, 433, 5, 6.060186767339808
lookup, 433, 5, 4.706760062523465
join, 434, 173, 104.86138066888509
join, 435, 204, 152.16775749186573
lookup, 435, 4, 2.1823037809260235
lookup, 435, 7, 6.243505530027497
lookup, 435, 6, 7.497686446302204
localize, 435, 286, 235.53586329048383
join, 436, 200, 205.1162702743815
localize, 436, 280, 224.60932918827146
localize, 436, 5, 2.166180326473181
lookup, 436, 7, 4.126210071819043
lookup, 436, 7, 3.8781526089235063
localize, 436, 6, 6.9151714220951614
lookup, 436, 2, 0.22333418069145683
localize, 436, 5, 2.818315446652256
join, 437, 185, 159.091185461098
lookup, 437, 6, 7.212300947224124
join, 438, 172, 157.9218536153603
lookup, 438, 7, 3.42876003116271
lookup, 438, 6, 3.4962436379383877
localize, 438, 302, 237.72185473059503
lookup, 438, 9, 10.555335862880522
localize, 438, 299, 267.84848759771415
lookup, 438, 4, 3.158328492890755
lookup, 438, 10, 6.809516669170108
join, 439, 134, 98.42543253558742
lookup, 439, 8, 6.801823208600001
join, 440, 180, 122.04405905939095
lookup, 440, 3, 2.875402879812029
localize, 440, 5, 3.007944998392012
join, 441, 179, 141.53871362653643
join, 442, 135, 102.98802422280251
lookup, 442, 6, 4.699238097051597
lookup, 442, 7, 3.355945437960219
lookup, 442, 6, 5.004618903271363
localize, 442, 4, 3.4096035079767657
join, 443, 172, 115.8373780586868
lookup, 443, 5, 3.8283556860963244
join, 444, 104, 86.35227056149644
join, 445, 195, 135.05270819333532
lookup, 445, 6, 3.1256673890324778
lookup, 445, 7, 4.819400072785602
localize, 445, 7, 4.102008161951794
lookup, 445, 4, 2.129482003797539
lookup, 445, 7, 9.249284389718879
lookup, 445, 6, 6.234331708233757
localize, 445, 263, 220.42865158116578
lookup, 445, 8, 6.081004618230864
lookup, 445, 5, 2.6491529428215905
join, 446, 151, 132.61045638391607
lookup, 446, 4, 3.923535078312955
localize, 446, 5, 2.6518274473562187
lookup, 446, 8, 5.3566344869867875
localize, 446, 255, 158.53429552016695
lookup, 446, 9, 8.598369858381146
lookup, 446, 5, 5.583843107416394
localize, 446, 253, 207.24894491501345
localize, 446, 8, 5.106829006179069
lookup, 446, 8, 5.604612487136621
lookup, 446, 5, 3.556514683768198
join, 447, 202, 170.71738354391982
localize, 447, 5, 3.026703243214086
lookup, 447, 4, 3.8078127695612842
lookup, 447, 4, 4.549498979629706
lookup, 447, 7, 6.781133438823692
join, 448, 161, 166.37229852571087
lookup, 448, 8, 7.114050544888086
lookup, 448, 8, 4.711475049231212
lookup, 448, 7, 7.1045453180970135
join, 449, 166, 122.76436616604578
join, 450, 156, 156.24664678124842
localize, 450, 7, 5.492681801039032
lookup, 450, 9, 8.1628052459046
join, 451, 213, 177.80252933353893
lookup, 451, 3, 0.9007599689894313
join, 452, 138, 94.53141647661054
lookup, 452, 5, 6.577910949980588
lookup, 452, 4, 3.7902732305844813
join, 453, 154, 87.2969634793925
localize, 453, 7, 3.4544279557521924
lookup, 453, 7, 5.013785045200544
localize, 453, 6, 3.7380062697961147
join, 454, 186, 162.38259335845652
lookup, 454, 8, 6.79978369023403
lookup, 454, 4, 2.094759854841174
join, 455, 187, 150.94216181793698
lookup, 455, 6, 4.198980798006533
localize, 455, 304, 254.28451809581054
join, 456, 195, 132.14094583896986
lookup, 456, 4, 5.476805632751034
lookup, 456, 5, 6.022236736785919
lookup, 456, 6, 2.16348400292146
localize, 456, 301, 218.42060979760865
localize, 456, 7, 7.0893239225278535
localize, 456, 6, 3.305754659980008
lookup, 456, 7, 5.2795298076824775
localize, 456, 7, 8.019995289103793
lookup, 456, 5, 3.2360423625056463
join, 457, 177, 146.12774443138258
lookup, 457, 6, 4.0419397581883665
lookup, 457, 8, 5.6419578672827395
join, 458, 211, 191.40854722139198
lookup, 458, 7, 3.7475266162845826
lookup, 458, 7, 7.042193133772861
lookup, 458, 9, 8.620879938290244
join, 459, 77, 58.79988006771407
lookup, 459, 7, 5.413390893267758
lookup, 459, 6, 6.042103982853844
lookup, 459, 6, 4.647292022018564
lookup, 459, 6, 5.736186928118691
lookup, 459, 9, 7.592480207298959
lookup, 459, 6, 5.234773394397483
lookup, 459, 5, 4.097036948696256
lookup, 459, 4, 1.7934177785179686
lookup, 459, 2, 0.5442203365422025
localize, 459, 7, 5.848048432618335
localize, 459, 314, 282.8468617654971
lookup, 459, 4, 3.37155742430162
lookup, 459, 6, 4.537262177077595
localize, 459, 299, 301.41348988589095
localize, 459, 7, 6.484466769461287
join, 460, 145, 137.8270884754396
localize, 460, 7, 6.215336729792674
join, 461, 181, 117.98693797113378
lookup, 461, 5, 3.1432599990263395
localize, 461, 6, 5.242590850031795
join, 462, 147, 118.02721551505158
localize, 462, 260, 205.72025255783433
localize, 462, 217, 168.7799925957294
lookup, 462, 8, 4.409848424697454
lookup, 462, 6, 3.159063808077886
localize, 462, 4, 2.3483369632326383
lookup, 462, 7, 8.312250209600181
lookup, 462, 8, 4.677018338810013
lookup, 462, 9, 7.4919370417637445
lookup, 462, 7, 6.62131983460254
localize, 462, 209, 172.1126871817261
lookup, 462, 4, 1.4278227330209514
join, 463, 193, 173.5452639275564
lookup, 463, 4, 3.1971134304079367
join, 464, 184, 138.7829909430426
lookup, 464, 5, 3.4997432589129773
join, 465, 105, 81.12487386389054
join, 466, 136, 89.76550680949427
localize, 466, 5, 5.151339560056753
lookup, 466, 8, 6.453036134795693
lookup, 466, 7, 6.259562212356045
lookup, 466, 5, 3.63173013205583
lookup, 466, 6, 4.664223658754881
lookup, 466, 3, 0.5875762810087519
lookup, 466, 7, 8.065697998710185
join, 467, 168, 125.47879944019084
localize, 467, 6, 7.289443769715177
join, 468, 209, 135.4122201195401
localize, 468, 299, 249.2910163375198
localize, 468, 296, 261.3727867690555
localize, 468, 6, 4.8104113773235495
localize, 468, 6, 5.291942228679306
lookup, 468, 6, 4.3647626817804674
lookup, 468, 8, 4.664287074218877
lookup, 468, 7, 6.251216090808556
lookup, 468, 7, 5.856750960738952
join, 469, 143, 105.74522813054656
join, 470, 143, 132.03310133829123
join, 471, 162, 100.47240073580198
lookup, 471, 5, 4.4160444844601425
lookup, 471, 3, 2.8875156408952285
localize, 471, 5, 2.5266038582205157
join, 472, 199, 169.2248640199197
lookup, 472, 4, 1.2392699162365293
join, 473, 165, 132.59506537323097
join, 474, 189, 125.8368869544823
localize, 474, 249, 234.79922989320514
lookup, 474, 3, 3.3200650815326926
localize, 474, 7, 5.323587541937391
lookup, 474, 6, 5.83499215318027
localize, 474, 316, 210.71728001021796
localize, 474, 8, 7.105867221560228
join, 475, 94, 106.79567888020298
localize, 475, 257, 244.15958874934273
localize, 475, 5, 2.6124629971470097
lookup, 475, 3, 1.5719227290255304
join, 476, 201, 134.27603410873903
join, 477, 175, 137.6151450945723
lookup, 477, 8, 7.595943710326153
lookup, 477, 8, 10.307119341837453
join, 478, 183, 176.41146096110705
lookup, 478, 6, 2.670412803002325
join, 479, 192, 147.95757527024438
localize, 479, 7, 7.633533054634375
lookup, 479, 5, 4.658339126932972
lookup, 479, 7, 5.3255656590182845
join, 480, 185, 123.39524951943159
lookup, 480, 6, 9.049085613127858
localize, 480, 7, 6.229069469332821
lookup, 480, 6, 4.093515909022649
lookup, 480, 6, 4.0910042214989195
join, 481, 96, 92.73397253475817
localize, 481, 236, 137.40346446248833
lookup, 481, 4, 2.4869783591850427
lookup, 481, 4, 4.951870201086537
lookup, 481, 6, 6.923478558556795
lookup, 481, 5, 2.2824233190480276
lookup, 481, 6, 5.2250388408064365
join, 482, 107, 106.00988646362885
join, 483, 146, 107.71462558342245
lookup, 483, 6, 3.127920853813292
lookup, 483, 6, 4.4161022414587
join, 484, 151, 86.67934142264787
lookup, 484, 6, 3.8164756050792388
join, 485, 187, 198.45063822597564
join, 486, 127, 100.15966476312732
lookup, 486, 6, 4.470103682190362
join, 487, 176, 115.13285810521025
lookup, 487, 4, 4.723978192209329
lookup, 487, 7, 5.637309383401165
localize, 487, 6, 2.8555089821312114
join, 488, 199, 139.40853105809114
lookup, 488, 8, 7.246269321581886
localize, 488, 232, 198.7301474150351
join, 489, 152, 114.22525245268825
lookup, 489, 7, 7.823848899247248
join, 490, 191, 152.03336987510679
join, 491, 191, 137.92742474068666
lookup, 491, 5, 4.980000498756142
localize, 491, 5, 2.6624145767174245
join, 492, 182, 183.64859314965184
lookup, 492, 8, 3.4866647737932617
lookup, 492, 8, 8.085217902961697
lookup, 492, 6, 5.400161227521692
localize, 492, 303, 231.84356320542688
join, 493, 215, 142.0420026571857
lookup, 493, 6, 6.104578116720508
localize, 493, 297, 263.96285663572627
localize, 493, 6, 2.6598291236248004
localize, 493, 8, 4.652856130467545
lookup, 493, 4, 5.297494986806191
localize, 493, 6, 4.339711063340917
lookup, 493, 5, 3.77134539577036
localize, 493, 8, 7.133089922819376
lookup, 493, 4, 2.508902645047829
lookup, 493, 8, 4.780796874305121
lookup, 493, 9, 7.555522479089786
join, 494, 212, 152.83001446315922
lookup, 494, 7, 5.179885917053093
lookup, 494, 6, 4.659480763546446
lookup, 494, 6, 5.960820831059238
lookup, 494, 8, 5.185833621558608
lookup, 494, 2, 0.22784053505340007
lookup, 494, 7, 6.080019549251218
join, 495, 125, 96.56717997198038
lookup, 495, 7, 3.3022815575722935
localize, 495, 325, 286.0037713670096
lookup, 495, 4, 6.620707948014842
lookup, 495, 7, 5.1218997599467695
lookup, 495, 9, 9.957061743496716
lookup, 495, 6, 5.205491452582988
join, 496, 199, 119.57299090010684
lookup, 496, 7, 10.553557660650336
lookup, 496, 6, 7.55378016055237
join, 497, 189, 162.15331844810402
lookup, 497, 7, 5.1107328292306535
lookup, 497, 8, 4.414607690850776
join, 498, 26, 8.105576414106718
lookup, 498, 5, 2.0696099639747745
localize, 498, 233, 156.12498152705902
lookup, 498, 4, 5.367130678851602
lookup, 498, 6, 5.218552869984637
join, 499, 190, 158.05056129773232
lookup, 499, 6, 4.22450483467636
lookup, 499, 7, 4.5340130366285525
join, 500, 177, 164.68571290427244
lookup, 500, 6, 3.0632147000395262
join, 501, 197, 169.381869001403
join, 502, 185, 124.59741841521368
localize, 502, 7, 5.686296006247417
join, 503, 116, 77.20683392705041
lookup, 503, 6, 7.354097952416145
localize, 503, 272, 237.68576271367147
localize, 503, 6, 4.415705969605701
localize, 503, 6, 3.72724596104899
lookup, 503, 9, 6.431492505062806
lookup, 503, 6, 5.130822787684006
join, 504, 114, 64.6218668572612
join, 505, 161, 158.5259958476982
join, 506, 140, 90.68804098273392
localize, 506, 266, 209.459399100228
join, 507, 157, 117.43695836568662
lookup, 507, 7, 4.170800945030614
lookup, 507, 7, 5.58734980526504
join, 508, 167, 133.53360625032064
lookup, 508, 9, 8.775587028857183
lookup, 508, 6, 5.705395220358397
localize, 508, 275, 191.73964281510726
lookup, 508, 6, 6.8591989432639
lookup, 508, 6, 4.5256220554386095
lookup, 508, 8, 5.818736404074791
lookup, 508, 6, 5.05038028606903
lookup, 508, 6, 6.823883156180089
join, 509, 216, 133.82531496027119
lookup, 509, 10, 9.177756470454323
lookup, 509, 7, 5.015115789018786
lookup, 509, 6, 5.646840172082251
lookup, 509, 2, 0.9251412107881305
lookup, 509, 7, 3.3384789305092237
lookup, 509, 3, 0.12329812843355548
lookup, 509, 7, 5.653962957447282
lookup, 509, 8, 6.2448506771675865
lookup, 509, 5, 1.2987027434963188
localize, 509, 5, 3.944016786668923
lookup, 509, 5, 5.899618644984447
lookup, 509, 7, 6.496628762713877
localize, 509, 7, 7.058320345086178
join, 510, 198, 152.2598505317772
lookup, 510, 7, 3.640824355600345
lookup, 510, 8, 7.312781416279012
lookup, 510, 5, 4.678045102422466
join, 511, 146, 102.46433521456919
localize, 511, 7, 6.44892464459489
join, 512, 174, 181.80932913382367
lookup, 512, 5, 4.057270761766511
lookup, 512, 5, 3.2453965557939157
localize, 512, 270, 167.42141448974664
lookup, 512, 9, 7.016220821873716
lookup, 512, 4, 2.786775205688369
lookup, 512, 4, 3.3917302219891377
join, 513, 174, 108.36757292132515
join, 514, 222, 151.951729676182
lookup, 514, 9, 6.766069380610222
lookup, 514, 6, 5.314119296988833
join, 515, 186, 149.59871568582133
lookup, 515, 6, 7.262707655433532
join, 516, 121, 65.946248146054
join, 517, 213, 218.3922335825403
localize, 517, 5, 7.007340710691422
lookup, 517, 7, 3.6010074626673654
join, 518, 191, 148.1486909075844
lookup, 518, 5, 3.0655485239357474
lookup, 518, 8, 6.659369904602266
lookup, 518, 9, 7.599329770132061
lookup, 518, 7, 8.607244214049318
join, 519, 137, 161.13333512832764
join, 520, 193, 149.44918648975852
lookup, 520, 7, 6.430739532732437
join, 521, 203, 155.2033228613915
lookup, 521, 6, 3.049222417597237
join, 522, 152, 132.74812203384437
join, 523, 135, 90.81859789952063
join, 524, 184, 143.8999018178901
lookup, 524, 7, 4.749022612309195
lookup, 524, 6, 4.5456322118697825
join, 525, 195, 173.62776390640664
join, 526, 91, 65.65566374065295
lookup, 526, 8, 5.317031421390336
join, 527, 169, 127.65421523086331
join, 528, 104, 84.81591358457013
lookup, 528, 6, 4.973099836331565
lookup, 528, 10, 7.679987724474677
join, 529, 209, 191.18553608878784
lookup, 529, 7, 8.489293013166579
join, 530, 170, 140.64022468478956
lookup, 530, 4, 1.5794256250230476
lookup, 530, 4, 3.956952978716701
localize, 530, 273, 199.15816901727092
localize, 530, 192, 101.68895753178117
lookup, 530, 4, 1.9518702723190908
lookup, 530, 7, 3.5389525173856384
lookup, 530, 5, 5.485085807321028
join, 531, 183, 148.11540294219813
join, 532, 114, 82.47836266306861
join, 533, 210, 167.77888435579902
join, 534, 194, 132.1797964234345
lookup, 534, 4, 2.50803683502065
localize, 534, 4, 3.6419293794454237
lookup, 534, 4, 3.381858436329634
localize, 534, 293, 322.0587277111437
lookup, 534, 8, 5.108680142559075
lookup, 534, 6, 3.1974158563456143
localize, 534, 4, 3.713008299564756
join, 535, 216, 196.16454840631863
lookup, 535, 10, 10.316056156431847
join, 536, 124, 104.05597527339694
join, 537, 204, 213.72815448232842
join, 538, 193, 149.94390158105787
join, 539, 215, 145.24592622421716
join, 540, 183, 168.37224781274136
lookup, 540, 5, 4.859479001985821
lookup, 540, 9, 6.199476580350813
join, 541, 199, 159.43385232206882
localize, 541, 273, 141.82483596679336
lookup, 541, 4, 2.0336396637432257
lookup, 541, 10, 8.693007543705713
join, 542, 91, 68.76949593187115
lookup, 542, 7, 6.093766154376673
lookup, 542, 5, 3.506568566066601
lookup, 542, 6, 4.201448263904614
join, 543, 142, 153.6504683543141
localize, 543, 6, 5.525229225883328
localize, 543, 215, 166.18441218100585
lookup, 543, 3, 1.531586689802695
lookup, 543, 6, 3.487256690368209
join, 544, 137, 120.96882904100255
join, 545, 208, 169.89878703372435
join, 546, 93, 82.23832528483874
lookup, 546, 5, 3.070514769785584
lookup, 546, 8, 5.271987089701262
localize, 546, 234, 186.09602153497397
lookup, 546, 5, 4.945954639079502
lookup, 546, 5, 2.9809927412979538
join, 547, 187, 131.2646668417422
localize, 547, 277, 247.1209061030893
lookup, 547, 6, 4.435672118921283
lookup, 547, 7, 5.661809514104106
lookup, 547, 6, 6.871533084316073
lookup, 547, 5, 3.9036369332645364
lookup, 547, 8, 5.531520642416425
lookup, 547, 3, 3.258883310426668
lookup, 547, 6, 5.720594444636995
localize, 547, 266, 185.83058289412335
localize, 547, 6, 3.6967258011764272
localize, 547, 4, 2.8603237324725974
localize, 547, 5, 3.412123688031377
lookup, 547, 7, 6.3184211773182675
lookup, 547, 9, 6.497963938078073
join, 548, 200, 200.60614795208818
lookup, 548, 6, 5.305250597277217
localize, 548, 4, 2.79361877360203
join, 549, 155, 115.8247002212816
localize, 549, 133, 132.68637820061394
join, 550, 192, 159.9032420832814
join, 551, 213, 198.55406227927907
lookup, 551, 6, 2.7689926881334457
localize, 551, 4, 3.315747909651442
join, 552, 111, 129.57215207990873
join, 553, 199, 119.40523203220856
localize, 553, 7, 3.913956463672254
lookup, 553, 8, 7.649969491880955
join, 554, 86, 58.76621943109115
localize, 554, 10, 7.992908152959694
join, 555, 189, 156.4730817681362
lookup, 555, 6, 1.5714692602668787
localize, 555, 6, 6.348927364546336
lookup, 555, 3, 2.221201159193261
lookup, 555, 6, 3.2042208081968067
join, 556, 214, 247.13661371999234
join, 557, 186, 147.87162981187478
lookup, 557, 6, 4.134422802356612
localize, 557, 6, 7.978174013525608
localize, 557, 7, 4.866138647930732
localize, 557, 5, 2.9433744103904615
lookup, 557, 7, 7.753098142646254
lookup, 557, 5, 5.7420961450354735
localize, 557, 306, 317.8437118633214
lookup, 557, 7, 8.301713662156779
lookup, 557, 2, 0.6812035156485359
localize, 557, 11, 9.53614675896411
lookup, 557, 6, 8.352153272989385
join, 558, 143, 137.73592075767672
join, 559, 187, 118.97058629193829
lookup, 559, 7, 3.7608393581175306
lookup, 559, 7, 6.8504329310843195
localize, 559, 2, 0.6812035156485359
lookup, 559, 3, 3.745542225369984
lookup, 559, 6, 5.820277329864611
lookup, 559, 6, 5.671183577646592
lookup, 559, 4, 5.654157099700345
lookup, 559, 5, 5.402352268554098
localize, 559, 294, 215.94026575223816
localize, 559, 186, 151.43038514173946
localize, 559, 255, 176.7143873086231
join, 560, 163, 119.56204036028223
localize, 560, 6, 4.129602975522627
lookup, 560, 4, 3.416310325238019
lookup, 560, 6, 3.4671666027120684
join, 561, 125, 109.86065656477318
localize, 561, 257, 258.3199432201758
localize, 561, 6, 7.439540449303985
localize, 561, 7, 5.030573484549837
lookup, 561, 4, 7.577240066846631
lookup, 561, 7, 4.292104695528863
lookup, 561, 4, 3.4297488149532733
lookup, 561, 6, 2.739455931683476
join, 562, 144, 148.4460480101324
join, 563, 214, 174.89951746623612
lookup, 563, 5, 3.38544380945557
lookup, 563, 7, 5.541149145130372
join, 564, 175, 119.05180911438656
lookup, 564, 8, 6.047761716652009
join, 565, 122, 93.17013278963515
lookup, 565, 9, 7.495245061251804
join, 566, 115, 74.17469902897166
localize, 566, 4, 4.153736777776821
lookup, 566, 3, 2.2953814606501246
join, 567, 180, 127.10852326368168
lookup, 567, 5, 3.2224059387838806
localize, 567, 5, 5.395376932759907
lookup, 567, 6, 6.500771995807157
localize, 567, 10, 10.435772031017812
localize, 567, 298, 209.57470327073855
localize, 567, 252, 185.76629992162796
lookup, 567, 8, 8.931783629982178
join, 568, 146, 136.66082907319642
join, 569, 144, 119.66794627710424
localize, 569, 8, 7.173948065319716
join, 570, 128, 95.33001354790835
join, 571, 146, 106.24119630253205
lookup, 571, 7, 2.9762720913730196
join, 572, 156, 116.03342396720741
join, 573, 190, 202.99483954153396
localize, 573, 6, 5.86882761641823
lookup, 573, 7, 5.627274556611853
lookup, 573, 3, 1.413304743583096
lookup, 573, 7, 7.016496463935771
join, 574, 150, 103.9941603736828
join, 575, 157, 126.08695018839303
lookup, 575, 6, 2.4819602145259805
join, 576, 178, 137.09934248871116
join, 577, 153, 150.25873507398072
join, 578, 43, 17.369097407656206
lookup, 578, 7, 5.065340437348949
join, 579, 116, 72.66011483201636
lookup, 579, 6, 5.721060137323779
localize, 579, 212, 199.6729548189727
lookup, 579, 2, 0.0
lookup, 579, 4, 2.7378969038772807
lookup, 579, 9, 5.963304899876459
lookup, 579, 7, 4.780237962884139
lookup, 579, 7, 6.784692806428092
lookup, 579, 7, 6.094534210786215
localize, 579, 235, 175.83269076286962
localize, 579, 7, 7.269064216816299
join, 580, 204, 132.2512121498554
localize, 580, 3, 4.705129136680574
lookup, 580, 6, 7.435294946562671
lookup, 580, 9, 8.452750900491306
lookup, 580, 6, 3.8594255632730317
localize, 580, 256, 225.32644466709613
join, 581, 190, 114.01824168268533
lookup, 581, 8, 5.913327094936261
lookup, 581, 3, 1.0633880748785671
join, 582, 107, 66.00194539211518
localize, 582, 261, 201.56083773720434
lookup, 582, 4, 4.528041263783296
lookup, 582, 4, 4.215462505241186
localize, 582, 9, 9.229636296001544
lookup, 582, 8, 5.062081358787568
localize, 582, 284, 247.18656655952466
join, 583, 159, 145.11032198151253
lookup, 583, 4, 4.452913998837348
join, 584, 138, 106.02707802060871
lookup, 584, 3, 4.194366789841803
lookup, 584, 5, 3.9525709021770448
join, 585, 153, 115.3574676487622
localize, 585, 5, 2.205547525457856
localize, 585, 248, 149.16844132117987
lookup, 585, 3, 3.4657383919487392
join, 586, 125, 64.43248552396024
lookup, 586, 5, 3.771500011368643
lookup, 586, 4, 1.8896467241081283
lookup, 586, 8, 9.308480354833966
lookup, 586, 6, 6.24908179234973
lookup, 586, 8, 5.889474790625184
lookup, 586, 7, 4.852715679717297
lookup, 586, 5, 2.6761487348981783
lookup, 586, 3, 1.468920007815941
join, 587, 241, 218.64162161642795
localize, 587, 289, 229.04292776215806
join, 588, 165, 163.95760466787382
localize, 588, 4, 4.547615799417411
join, 589, 120, 97.80115057601544
lookup, 589, 4, 3.4749704325705064
join, 590, 203, 213.02279891182152
localize, 590, 6, 4.899367178467729
join, 591, 87, 96.27843755571662
lookup, 591, 7, 8.022239736769032
join, 592, 204, 200.4771747135006
join, 593, 146, 114.82702678996615
localize, 593, 3, 1.818921254296016
lookup, 593, 6, 4.697907189556577
lookup, 593, 9, 8.431136249423112
lookup, 593, 3, 3.8525106886489615
lookup, 593, 7, 6.200442139524915
lookup, 593, 7, 4.975821250253747
lookup, 593, 10, 9.603849425979273
lookup, 593, 9, 5.871573187293901
lookup, 593, 8, 5.259291281685712
join, 594, 173, 120.25047578232662
join, 595, 171, 118.86025337061622
lookup, 595, 8, 8.655835911492986
lookup, 595, 5, 6.935074325466439
lookup, 595, 5, 6.146619748188975
lookup, 595, 4, 1.9363620929520224
lookup, 595, 6, 4.139234345657622
localize, 595, 7, 2.922185009633578
lookup, 595, 6, 3.0198731649352437
join, 596, 73, 76.66227734123217
lookup, 596, 9, 5.933171656435123
lookup, 596, 9, 5.1847162375884785
localize, 596, 2, 0.0
lookup, 596, 7, 5.535572206223108
lookup, 596, 5, 1.8349685012369972
lookup, 596, 4, 3.0158551905122897
lookup, 596, 5, 4.049622741247358
localize, 596, 7, 6.889475661452878
localize, 596, 3, 0.45212757088531474
lookup, 596, 7, 4.56888844912173
join, 597, 150, 88.04403107434328
lookup, 597, 7, 5.100827837138402
localize, 597, 5, 3.9832383140339767
join, 598, 150, 124.40700905517707
localize, 598, 287, 268.30349061358066
lookup, 598, 8, 7.18175396991368
join, 599, 183, 125.73981396853233
lookup, 599, 9, 8.270660035224564
lookup, 599, 9, 6.903150964601235
join, 600, 128, 103.24708097498217
lookup, 600, 4, 2.073110653867886
join, 601, 164, 135.88783210423483
join, 602, 203, 211.42947801040484
lookup, 602, 6, 5.646252839190332
lookup, 602, 6, 5.3243979249447175
localize, 602, 5, 4.345141455190855
localize, 602, 6, 4.884809864293299
lookup, 602, 3, 1.3855567734158174
join, 603, 186, 132.94259128964356
localize, 603, 4, 2.089393872205971
lookup, 603, 4, 5.170818929835786
lookup, 603, 5, 2.9053464219369007
lookup, 603, 5, 3.7517299451475754
lookup, 603, 7, 5.699349131221254
join, 604, 187, 133.8383834225857
lookup, 604, 9, 9.908742966368244
lookup, 604, 10, 7.961567080634977
lookup, 604, 6, 8.602838082961831
lookup, 604, 4, 4.002654654557839
lookup, 604, 4, 2.927752879236418
lookup, 604, 5, 2.461450500051047
join, 605, 146, 113.0191648616081
localize, 605, 247, 180.56808432029246
localize, 605, 5, 3.8340806866660073
join, 606, 145, 108.9882987831939
lookup, 606, 5, 4.172205597021836
lookup, 606, 9, 6.2836608953907245
localize, 606, 7, 3.2642409775623125
lookup, 606, 6, 4.865476983345789
join, 607, 137, 104.69774643035075
join, 608, 128, 74.35984587365017
localize, 608, 5, 5.577859323992935
join, 609, 136, 103.05913883438929
