op_type, op_index, network_size, n_connections, total_time
join, 4807, 1683, 284, 225.3614829494737
lookup, 4808, 1683, 6, 4.61206362103082
lookup, 4809, 1683, 10, 7.432144659917212
lookup, 4810, 1683, 7, 5.583254210584
join, 4811, 1684, 288, 269.8665136301628
join, 4812, 1685, 277, 199.83886714528595
join, 4813, 1686, 281, 285.3008555526748
lookup, 4814, 1686, 5, 3.3926369323528593
lookup, 4815, 1686, 7, 4.043704787543794
join, 4816, 1687, 316, 266.5753753344676
lookup, 4817, 1687, 9, 5.035080743333344
lookup, 4818, 1687, 5, 6.567647240729041
lookup, 4819, 1687, 7, 3.9278081638161337
lookup, 4820, 1687, 10, 9.438756494501169
lookup, 4821, 1687, 9, 7.313255322569871
lookup, 4822, 1687, 8, 7.647911995953514
join, 4823, 1688, 275, 221.8079356977297
lookup, 4824, 1688, 8, 4.623163033877142
lookup, 4825, 1688, 7, 2.561385619927196
lookup, 4826, 1688, 8, 2.8977475159467776
join, 4827, 1689, 288, 204.29732802269342
lookup, 4828, 1689, 8, 5.561129436514381
join, 4829, 1690, 286, 214.2580891334737
join, 4830, 1691, 295, 251.52491646213045
join, 4831, 1692, 308, 266.6196025795316
lookup, 4832, 1692, 4, 3.064441627121551
lookup, 4833, 1692, 9, 8.19822981058809
lookup, 4834, 1692, 9, 7.089850648616971
lookup, 4835, 1692, 9, 8.819024003425636
join, 4836, 1693, 265, 169.034478007174
join, 4837, 1694, 279, 230.54024409787883
join, 4838, 1695, 286, 262.5381128943986
lookup, 4839, 1695, 6, 5.586381794728457
lookup, 4840, 1695, 7, 9.811378203475432
join, 4841, 1696, 278, 236.7187599117981
lookup, 4842, 1696, 5, 3.036193460187069
lookup, 4843, 1696, 7, 5.85272545991537
join, 4844, 1697, 291, 231.37827117712402
join, 4845, 1698, 273, 223.32062695922278
lookup, 4846, 1698, 8, 6.155253114384908
join, 4847, 1699, 289, 224.6198215264939
lookup, 4848, 1699, 8, 5.3059460280056285
join, 4849, 1700, 286, 221.8102744691554
lookup, 4850, 1700, 9, 4.569814525818453
join, 4851, 1701, 275, 185.760930056718
join, 4852, 1702, 284, 178.41485369364406
lookup, 4853, 1702, 6, 6.615999378997242
lookup, 4854, 1702, 9, 6.295181570141185
lookup, 4855, 1702, 5, 3.654626399180051
lookup, 4856, 1702, 6, 3.475282548131987
join, 4857, 1703, 304, 218.9797102482545
lookup, 4858, 1703, 8, 3.640541574800815
join, 4859, 1704, 296, 227.85753979697404
lookup, 4860, 1704, 9, 6.683508734165097
lookup, 4861, 1704, 6, 4.256863724861322
join, 4862, 1705, 303, 236.70796017410487
lookup, 4863, 1705, 5, 4.165577210188947
lookup, 4864, 1705, 6, 6.282930262300831
lookup, 4865, 1705, 8, 7.442418559654879
join, 4866, 1706, 286, 271.3609701361575
lookup, 4867, 1706, 6, 5.703984748603889
lookup, 4868, 1706, 7, 7.7001765957928745
lookup, 4869, 1706, 5, 2.7364561674139245
lookup, 4870, 1706, 8, 6.853850477503933
lookup, 4871, 1706, 7, 5.924814064685649
join, 4872, 1707, 289, 231.65946289923585
lookup, 4873, 1707, 7, 5.690738499907824
lookup, 4874, 1707, 7, 5.0151440632473
join, 4875, 1708, 292, 245.80001227206108
lookup, 4876, 1708, 5, 4.732568785447372
lookup, 4877, 1708, 6, 2.585097079564197
join, 4878, 1709, 312, 244.21503844914633
lookup, 4879, 1709, 6, 4.144904687384588
join, 4880, 1710, 307, 263.971922642555
lookup, 4881, 1710, 7, 6.3422240842385245
join, 4882, 1711, 290, 210.0352947425109
lookup, 4883, 1711, 7, 4.51395188988713
lookup, 4884, 1711, 8, 7.268309139129448
lookup, 4885, 1711, 8, 4.15676906619162
join, 4886, 1712, 312, 221.26330248597404
lookup, 4887, 1712, 9, 6.40886664242693
join, 4888, 1713, 300, 214.53704474803658
lookup, 4889, 1713, 7, 5.666008279729571
join, 4890, 1714, 283, 200.38607994793855
lookup, 4891, 1714, 7, 7.355713520113546
lookup, 4892, 1714, 9, 7.375651586127519
join, 4893, 1715, 282, 206.13107977532653
lookup, 4894, 1715, 8, 6.229650994461864
join, 4895, 1716, 278, 200.26138065153745
lookup, 4896, 1716, 6, 3.747407571683762
lookup, 4897, 1716, 11, 9.476313329990065
lookup, 4898, 1716, 10, 5.258679614518857
lookup, 4899, 1716, 6, 4.969293538860507
lookup, 4900, 1716, 8, 7.236125975102462
lookup, 4901, 1716, 6, 4.163629393552825
join, 4902, 1717, 300, 234.03828378518324
lookup, 4903, 1717, 7, 6.403525135033821
join, 4904, 1718, 293, 224.75022162691022
join, 4905, 1719, 279, 226.5995751691788
lookup, 4906, 1719, 8, 6.856641507774642
join, 4907, 1720, 273, 254.27848672743983
lookup, 4908, 1720, 6, 3.377099359781167
lookup, 4909, 1720, 6, 3.8851868184095544
join, 4910, 1721, 296, 273.83567275638813
lookup, 4911, 1721, 6, 4.38741368683814
join, 4912, 1722, 296, 244.74071752640023
lookup, 4913, 1722, 10, 4.935726813144054
lookup, 4914, 1722, 8, 6.643477716172846
join, 4915, 1723, 289, 223.51619572422985
lookup, 4916, 1723, 7, 4.703774602999363
lookup, 4917, 1723, 8, 9.094238522609086
lookup, 4918, 1723, 10, 9.053805552034344
join, 4919, 1724, 259, 177.37324126054295
join, 4920, 1725, 274, 172.83003969699016
join, 4921, 1726, 275, 189.90801852676398
lookup, 4922, 1726, 7, 4.324788085538557
join, 4923, 1727, 293, 215.0557322374812
join, 4924, 1728, 289, 200.00673029502826
lookup, 4925, 1728, 9, 6.106175067217274
join, 4926, 1729, 271, 186.72087506611132
lookup, 4927, 1729, 6, 3.963880018121359
join, 4928, 1730, 283, 211.05616836294564
lookup, 4929, 1730, 9, 4.680045251925449
lookup, 4930, 1730, 8, 3.680282873465969
lookup, 4931, 1730, 7, 6.668371152126439
join, 4932, 1731, 295, 238.39519722708772
join, 4933, 1732, 283, 220.3891406514683
join, 4934, 1733, 284, 230.71654566658617
join, 4935, 1734, 278, 294.77379192025853
join, 4936, 1735, 274, 193.8666107075486
lookup, 4937, 1735, 7, 6.236011988245368
lookup, 4938, 1735, 4, 3.2509953532378937
lookup, 4939, 1735, 7, 7.014630329091742
lookup, 4940, 1735, 5, 3.4020814080007393
lookup, 4941, 1735, 7, 5.025268906346787
lookup, 4942, 1735, 5, 2.76581423205603
lookup, 4943, 1735, 9, 6.124121209076706
join, 4944, 1736, 291, 200.59698796590126
join, 4945, 1737, 294, 236.7599912858363
join, 4946, 1738, 271, 239.76318860828687
lookup, 4947, 1738, 8, 5.228103245166753
lookup, 4948, 1738, 8, 5.096829387039782
join, 4949, 1739, 277, 250.0892759843118
lookup, 4950, 1739, 8, 6.714714880818284
lookup, 4951, 1739, 6, 4.728881031717061
lookup, 4952, 1739, 8, 4.877977888884988
join, 4953, 1740, 297, 280.68488019013785
join, 4954, 1741, 280, 238.57706273822885
lookup, 4955, 1741, 6, 6.783519210737532
lookup, 4956, 1741, 9, 10.436885486777157
join, 4957, 1742, 283, 245.4539146195697
join, 4958, 1743, 306, 270.77466189918556
join, 4959, 1744, 297, 231.98765833805513
join, 4960, 1745, 312, 278.29621375793823
lookup, 4961, 1745, 7, 5.180246140423745
lookup, 4962, 1745, 8, 8.343639674927557
lookup, 4963, 1745, 9, 6.717781415383445
lookup, 4964, 1745, 5, 2.5710752930461993
lookup, 4965, 1745, 6, 7.114747449359921
lookup, 4966, 1745, 9, 5.949236748171268
join, 4967, 1746, 304, 212.90758812161678
lookup, 4968, 1746, 6, 3.243238120125241
lookup, 4969, 1746, 11, 9.790610022133416
join, 4970, 1747, 289, 240.81250472623847
lookup, 4971, 1747, 7, 6.607853891892339
join, 4972, 1748, 274, 194.8751668546892
lookup, 4973, 1748, 6, 4.970639158865096
lookup, 4974, 1748, 6, 6.039380456358759
lookup, 4975, 1748, 7, 3.6933718763588583
lookup, 4976, 1748, 7, 4.886766289409076
lookup, 4977, 1748, 9, 7.587826190459961
lookup, 4978, 1748, 5, 1.7912501550495188
lookup, 4979, 1748, 9, 7.243272752479208
lookup, 4980, 1748, 7, 5.273958958301799
lookup, 4981, 1748, 10, 10.55201067871203
lookup, 4982, 1748, 8, 5.4475522195635415
lookup, 4983, 1748, 8, 8.757441056393043
lookup, 4984, 1748, 5, 4.565046889666922
join, 4985, 1749, 284, 219.22359206509518
join, 4986, 1750, 280, 201.53028961607185
join, 4987, 1751, 262, 241.16121627509588
join, 4988, 1752, 273, 212.3812202209381
join, 4989, 1753, 296, 203.0923209618457
join, 4990, 1754, 269, 205.0959506533444
lookup, 4991, 1754, 6, 3.720605037288409
lookup, 4992, 1754, 9, 10.294137982422974
lookup, 4993, 1754, 8, 5.519494818741846
lookup, 4994, 1754, 10, 9.516356627944248
join, 4995, 1755, 294, 216.0465291536052
join, 4996, 1756, 289, 206.71459058879995
join, 4997, 1757, 287, 215.99674357132525
lookup, 4998, 1757, 7, 2.926730857546615
lookup, 4999, 1757, 7, 6.11497501050906
lookup, 5000, 1757, 8, 5.541984144402653
lookup, 5001, 1757, 10, 8.251518896044416
join, 5002, 1758, 289, 250.31181286724762
lookup, 5003, 1758, 7, 8.137927989522423
lookup, 5004, 1758, 7, 6.126930396895293
lookup, 5005, 1758, 9, 5.491780189750701
join, 5006, 1759, 288, 291.7015084267783
join, 5007, 1760, 291, 234.0908516714966
lookup, 5008, 1760, 6, 3.9822357456710975
lookup, 5009, 1760, 8, 3.769335870248001
lookup, 5010, 1760, 7, 7.052601891558208
lookup, 5011, 1760, 8, 4.560883132278576
join, 5012, 1761, 280, 253.29746759196578
join, 5013, 1762, 281, 229.82625552704368
lookup, 5014, 1762, 6, 3.118547482034899
join, 5015, 1763, 300, 260.5664209932735
lookup, 5016, 1763, 7, 8.359569665354247
lookup, 5017, 1763, 8, 4.940325476605699
join, 5018, 1764, 292, 217.77170541235742
lookup, 5019, 1764, 6, 3.2132119647592137
lookup, 5020, 1764, 8, 5.827252090594346
lookup, 5021, 1764, 7, 5.750018235853295
lookup, 5022, 1764, 5, 4.336618076119121
lookup, 5023, 1764, 8, 7.731241049635235
lookup, 5024, 1764, 7, 3.460280578024434
lookup, 5025, 1764, 7, 6.671150414975368
lookup, 5026, 1764, 5, 4.09079523627367
join, 5027, 1765, 286, 181.942924143395
lookup, 5028, 1765, 6, 4.994240491826046
lookup, 5029, 1765, 8, 4.893700547156356
join, 5030, 1766, 288, 235.5539980110556
lookup, 5031, 1766, 6, 4.100449030956501
lookup, 5032, 1766, 6, 4.623788832041317
join, 5033, 1767, 285, 189.86202491788538
lookup, 5034, 1767, 8, 7.132589652395986
lookup, 5035, 1767, 6, 4.962313875649231
lookup, 5036, 1767, 6, 7.058732471948355
join, 5037, 1768, 282, 207.57919099803902
lookup, 5038, 1768, 7, 5.396734209144678
join, 5039, 1769, 286, 203.56763726050073
lookup, 5040, 1769, 6, 3.1722512228329665
lookup, 5041, 1769, 9, 8.481656318095805
lookup, 5042, 1769, 7, 5.27534694570638
lookup, 5043, 1769, 6, 6.219381408026434
lookup, 5044, 1769, 9, 5.388811667613436
join, 5045, 1770, 293, 239.2598112133596
join, 5046, 1771, 287, 204.5233382869641
join, 5047, 1772, 293, 196.43615381383646
lookup, 5048, 1772, 6, 6.467879898950525
lookup, 5049, 1772, 8, 7.506057358121264
lookup, 5050, 1772, 9, 5.496924138931655
lookup, 5051, 1772, 10, 8.411801234316933
lookup, 5052, 1772, 10, 6.501537243171656
join, 5053, 1773, 307, 217.77124300239734
lookup, 5054, 1773, 6, 5.678602212613575
lookup, 5055, 1773, 11, 8.203668930033805
join, 5056, 1774, 288, 235.69574568828304
lookup, 5057, 1774, 9, 6.754311297293255
lookup, 5058, 1774, 8, 7.246602608881068
lookup, 5059, 1774, 9, 6.565415982886761
join, 5060, 1775, 274, 252.22359792213925
join, 5061, 1776, 250, 228.30177119885727
join, 5062, 1777, 285, 189.25970204344645
join, 5063, 1778, 278, 231.10661450076492
join, 5064, 1779, 307, 223.4739319428064
lookup, 5065, 1779, 4, 0.49444634721670866
lookup, 5066, 1779, 8, 6.014111269244201
lookup, 5067, 1779, 9, 9.699796178477436
lookup, 5068, 1779, 9, 6.214101100799152
lookup, 5069, 1779, 7, 7.445538678541559
join, 5070, 1780, 292, 245.31057309049274
join, 5071, 1781, 280, 224.44896883652459
lookup, 5072, 1781, 7, 7.418507294260037
lookup, 5073, 1781, 9, 6.556363571102463
join, 5074, 1782, 292, 199.98777378109466
lookup, 5075, 1782, 7, 3.7143495489932024
lookup, 5076, 1782, 8, 8.126424387896508
join, 5077, 1783, 279, 201.64032073836393
lookup, 5078, 1783, 9, 7.652352063325296
join, 5079, 1784, 298, 208.78471582610717
lookup, 5080, 1784, 9, 5.830894199467675
lookup, 5081, 1784, 9, 6.624184989679623
lookup, 5082, 1784, 6, 5.314386053419747
lookup, 5083, 1784, 6, 4.677996517665652
join, 5084, 1785, 275, 178.98490261546476
join, 5085, 1786, 293, 267.08900864396145
lookup, 5086, 1786, 6, 6.109628871265655
lookup, 5087, 1786, 8, 5.20148811774674
lookup, 5088, 1786, 5, 6.0874140837805095
join, 5089, 1787, 309, 249.5283200346506
lookup, 5090, 1787, 7, 3.7165202474617822
lookup, 5091, 1787, 6, 5.967582082386955
lookup, 5092, 1787, 6, 4.596786450912813
lookup, 5093, 1787, 7, 4.762565767823089
lookup, 5094, 1787, 9, 7.502940631851343
lookup, 5095, 1787, 6, 3.819399459604936
join, 5096, 1788, 291, 268.3856975277274
lookup, 5097, 1788, 5, 2.9455542232901935
lookup, 5098, 1788, 9, 7.396446798214525
join, 5099, 1789, 292, 188.84675444914473
join, 5100, 1790, 292, 254.6099974606183
lookup, 5101, 1790, 7, 5.505726186756111
lookup, 5102, 1790, 6, 5.8760340124034105
lookup, 5103, 1790, 4, 2.772717754674754
join, 5104, 1791, 310, 331.68196388085187
lookup, 5105, 1791, 8, 4.739999571608724
lookup, 5106, 1791, 10, 8.448246748416658
lookup, 5107, 1791, 8, 4.930134104952498
lookup, 5108, 1791, 5, 3.9578137037331946
join, 5109, 1792, 295, 220.4185437202795
lookup, 5110, 1792, 6, 4.204286823696001
lookup, 5111, 1792, 8, 6.798656192174814
join, 5112, 1793, 280, 248.1388867622625
join, 5113, 1794, 288, 248.11436321214768
join, 5114, 1795, 280, 217.730471850815
lookup, 5115, 1795, 9, 4.504469466168883
join, 5116, 1796, 286, 243.03687923408594
join, 5117, 1797, 293, 259.0934758169888
lookup, 5118, 1797, 8, 5.281264326482126
join, 5119, 1798, 294, 226.27750820626002
lookup, 5120, 1798, 7, 4.328243378862296
lookup, 5121, 1798, 8, 4.211110610936789
lookup, 5122, 1798, 8, 7.698382410075076
lookup, 5123, 1798, 5, 2.935845162622713
lookup, 5124, 1798, 6, 4.149291925925001
join, 5125, 1799, 304, 185.75413215641356
lookup, 5126, 1799, 9, 8.328635286843538
lookup, 5127, 1799, 11, 8.403565231617382
lookup, 5128, 1799, 6, 6.03930528227858
lookup, 5129, 1799, 9, 7.939777886116501
lookup, 5130, 1799, 8, 4.350591080782737
join, 5131, 1800, 269, 200.98122778520033
join, 5132, 1801, 304, 220.66944507561973
lookup, 5133, 1801, 6, 3.9350805632003025
lookup, 5134, 1801, 6, 3.7041584863103623
join, 5135, 1802, 283, 211.23008417395226
join, 5136, 1803, 279, 249.44362731981636
lookup, 5137, 1803, 5, 4.665907169839546
lookup, 5138, 1803, 10, 8.255106172431326
join, 5139, 1804, 285, 203.66666027244844
lookup, 5140, 1804, 6, 4.932000460921159
lookup, 5141, 1804, 7, 5.226041124597533
lookup, 5142, 1804, 7, 6.708785562318775
lookup, 5143, 1804, 8, 8.516160078240075
lookup, 5144, 1804, 11, 7.166390868907422
lookup, 5145, 1804, 7, 5.95490766346907
lookup, 5146, 1804, 8, 5.025440917308856
lookup, 5147, 1804, 7, 5.145048370666014
lookup, 5148, 1804, 6, 4.197675796253645
lookup, 5149, 1804, 8, 6.081257001036983
lookup, 5150, 1804, 8, 4.356783590032712
lookup, 5151, 1804, 5, 4.570520181859158
lookup, 5152, 1804, 8, 5.678238693456564
lookup, 5153, 1804, 8, 7.355137879419273
join, 5154, 1805, 280, 224.86613488632707
lookup, 5155, 1805, 8, 4.173445097797375
lookup, 5156, 1805, 10, 9.923032519583552
join, 5157, 1806, 291, 207.43664489538483
join, 5158, 1807, 287, 240.79810014073007
lookup, 5159, 1807, 8, 6.679170301787431
lookup, 5160, 1807, 6, 5.9077690574151775
join, 5161, 1808, 299, 220.58504873525052
join, 5162, 1809, 297, 228.44987199215225
lookup, 5163, 1809, 9, 5.257817749679388
lookup, 5164, 1809, 8, 6.361584450379135
join, 5165, 1810, 291, 211.85181709821504
lookup, 5166, 1810, 8, 7.084602463890676
join, 5167, 1811, 271, 164.26631707426694
lookup, 5168, 1811, 6, 3.370756698832462
lookup, 5169, 1811, 7, 5.7663982129319695
lookup, 5170, 1811, 6, 5.101198113444843
lookup, 5171, 1811, 7, 5.9481699757989315
lookup, 5172, 1811, 6, 5.147930962297848
lookup, 5173, 1811, 10, 9.446791369890272
join, 5174, 1812, 278, 196.08453133286037
lookup, 5175, 1812, 8, 4.221503815394708
lookup, 5176, 1812, 6, 3.4564085452385624
join, 5177, 1813, 310, 275.509227883887
lookup, 5178, 1813, 8, 5.746097455622672
lookup, 5179, 1813, 4, 5.008713424069697
join, 5180, 1814, 291, 205.33055857776134
lookup, 5181, 1814, 5, 5.091989210146895
lookup, 5182, 1814, 10, 9.250112776776911
lookup, 5183, 1814, 5, 3.6805468128809666
lookup, 5184, 1814, 7, 5.26522587213962
lookup, 5185, 1814, 6, 4.858635044674739
join, 5186, 1815, 283, 252.97334460957737
lookup, 5187, 1815, 9, 6.71028462375459
lookup, 5188, 1815, 9, 8.581990011909681
join, 5189, 1816, 315, 264.11096845272994
lookup, 5190, 1816, 7, 5.911069517657196
join, 5191, 1817, 289, 233.75767997386478
lookup, 5192, 1817, 6, 8.10669798651949
join, 5193, 1818, 312, 268.3362666054717
lookup, 5194, 1818, 7, 6.284708286614215
lookup, 5195, 1818, 5, 4.287570004970877
lookup, 5196, 1818, 8, 9.710666267053119
lookup, 5197, 1818, 7, 8.462501218694259
join, 5198, 1819, 291, 275.8663779503478
lookup, 5199, 1819, 8, 5.999861378721071
lookup, 5200, 1819, 5, 5.384972404424146
join, 5201, 1820, 290, 224.38756601177988
lookup, 5202, 1820, 7, 3.6973873415574667
lookup, 5203, 1820, 8, 5.588089171829221
join, 5204, 1821, 300, 256.9252261464469
lookup, 5205, 1821, 6, 3.70689114204247
lookup, 5206, 1821, 9, 5.69408270836705
lookup, 5207, 1821, 8, 6.372100372114231
lookup, 5208, 1821, 6, 7.633764176320228
join, 5209, 1822, 293, 228.08635145383144
join, 5210, 1823, 281, 191.13277434038636
lookup, 5211, 1823, 7, 2.9364888464141985
join, 5212, 1824, 302, 283.4343366365338
lookup, 5213, 1824, 7, 6.888824728836431
join, 5214, 1825, 299, 269.556676857394
lookup, 5215, 1825, 7, 7.785481870033683
lookup, 5216, 1825, 6, 5.232767125896506
join, 5217, 1826, 275, 203.84278207561997
lookup, 5218, 1826, 10, 6.053171175968541
join, 5219, 1827, 282, 231.58346339180835
lookup, 5220, 1827, 8, 3.0744322497782557
lookup, 5221, 1827, 9, 8.022122202345773
lookup, 5222, 1827, 8, 5.242759995528434
lookup, 5223, 1827, 8, 5.816102065070083
join, 5224, 1828, 307, 231.11078345832328
join, 5225, 1829, 292, 247.26927016932785
join, 5226, 1830, 274, 221.33034005029677
join, 5227, 1831, 277, 239.597778581223
join, 5228, 1832, 287, 187.32923867884355
lookup, 5229, 1832, 4, 1.9428507527454724
join, 5230, 1833, 281, 223.05621737168954
lookup, 5231, 1833, 7, 6.125401105284596
lookup, 5232, 1833, 6, 4.982926707236972
lookup, 5233, 1833, 9, 6.59846945646554
lookup, 5234, 1833, 10, 7.845842688654583
lookup, 5235, 1833, 9, 10.20085872735758
join, 5236, 1834, 283, 249.77298335503758
join, 5237, 1835, 287, 207.19714313968785
lookup, 5238, 1835, 8, 3.70970532975685
join, 5239, 1836, 301, 230.40498097688223
join, 5240, 1837, 289, 269.6230302563777
lookup, 5241, 1837, 8, 7.1561345987045275
lookup, 5242, 1837, 9, 8.323745474924724
lookup, 5243, 1837, 8, 7.182619845788446
lookup, 5244, 1837, 4, 3.2444566040500415
lookup, 5245, 1837, 5, 2.2163762491356973
join, 5246, 1838, 285, 255.94704873536332
join, 5247, 1839, 283, 216.5460922143521
lookup, 5248, 1839, 5, 1.1933743325713575
join, 5249, 1840, 302, 235.0344134375473
lookup, 5250, 1840, 8, 5.791756932965592
lookup, 5251, 1840, 4, 5.75475627686913
lookup, 5252, 1840, 8, 9.271836539594181
lookup, 5253, 1840, 9, 6.7001027120933285
lookup, 5254, 1840, 9, 6.114498588947785
join, 5255, 1841, 268, 205.22264387090317
join, 5256, 1842, 303, 207.88559474500644
lookup, 5257, 1842, 8, 7.59542099741091
join, 5258, 1843, 264, 192.50738600786136
join, 5259, 1844, 300, 292.3435834160837
lookup, 5260, 1844, 7, 6.17356964149545
lookup, 5261, 1844, 9, 5.456473125079532
lookup, 5262, 1844, 5, 6.512020044568114
lookup, 5263, 1844, 6, 6.606210781050958
lookup, 5264, 1844, 11, 9.133358677487962
join, 5265, 1845, 304, 246.21809415573506
lookup, 5266, 1845, 11, 8.30711490902242
lookup, 5267, 1845, 5, 4.466576909786004
lookup, 5268, 1845, 9, 6.830376659236798
join, 5269, 1846, 277, 216.0706321214826
lookup, 5270, 1846, 6, 5.577187291743858
lookup, 5271, 1846, 6, 5.861952169812689
lookup, 5272, 1846, 3, 2.3169864508786366
join, 5273, 1847, 295, 200.15003793926985
lookup, 5274, 1847, 9, 8.641180384247146
lookup, 5275, 1847, 9, 10.278249814026255
lookup, 5276, 1847, 8, 7.416887955173733
lookup, 5277, 1847, 7, 5.575718170243135
join, 5278, 1848, 307, 237.56643288962124
lookup, 5279, 1848, 10, 6.865024776934815
lookup, 5280, 1848, 8, 5.909850186996408
lookup, 5281, 1848, 6, 4.890629821693871
lookup, 5282, 1848, 6, 4.518963481276117
lookup, 5283, 1848, 4, 4.328811383058126
lookup, 5284, 1848, 4, 3.1528790722072406
join, 5285, 1849, 292, 278.02852745790796
join, 5286, 1850, 304, 279.99015141072107
lookup, 5287, 1850, 6, 5.36642426088897
lookup, 5288, 1850, 5, 4.663570679250728
join, 5289, 1851, 295, 220.2355125220159
lookup, 5290, 1851, 7, 6.973788416948545
join, 5291, 1852, 294, 223.45593840659967
lookup, 5292, 1852, 8, 9.819035879788355
join, 5293, 1853, 282, 215.5559897047494
lookup, 5294, 1853, 8, 7.217317432811327
join, 5295, 1854, 286, 210.18614550591434
join, 5296, 1855, 288, 174.97993494717
lookup, 5297, 1855, 7, 5.485821164565916
join, 5298, 1856, 285, 186.30968027155978
join, 5299, 1857, 273, 200.4835645021526
join, 5300, 1858, 290, 250.3532912254563
lookup, 5301, 1858, 8, 6.290459620583979
lookup, 5302, 1858, 8, 4.912268771375575
lookup, 5303, 1858, 4, 1.2772641648854068
join, 5304, 1859, 290, 214.47061097869982
lookup, 5305, 1859, 8, 6.933038928705511
join, 5306, 1860, 284, 297.2425274263796
lookup, 5307, 1860, 6, 5.047846738754343
lookup, 5308, 1860, 6, 2.175894323462368
lookup, 5309, 1860, 10, 7.189512061464011
lookup, 5310, 1860, 6, 4.938746462669672
lookup, 5311, 1860, 7, 7.397321354174704
lookup, 5312, 1860, 8, 6.395368761979419
lookup, 5313, 1860, 6, 3.187396851094504
join, 5314, 1861, 291, 204.82670180927246
lookup, 5315, 1861, 8, 5.731075138265456
lookup, 5316, 1861, 7, 2.930274919751254
lookup, 5317, 1861, 8, 7.401384309750076
lookup, 5318, 1861, 7, 6.087945705104847
lookup, 5319, 1861, 7, 4.793806403486019
lookup, 5320, 1861, 4, 4.173780800328071
join, 5321, 1862, 299, 190.46458938468575
join, 5322, 1863, 301, 223.00621260430228
lookup, 5323, 1863, 6, 4.9189555105955955
lookup, 5324, 1863, 8, 6.503158232804259
join, 5325, 1864, 311, 232.02032684017115
join, 5326, 1865, 295, 230.2557620787971
lookup, 5327, 1865, 7, 6.868883549684911
lookup, 5328, 1865, 9, 6.041669182179789
lookup, 5329, 1865, 9, 7.631835651436136
lookup, 5330, 1865, 9, 6.218272527514705
lookup, 5331, 1865, 7, 5.66970009130066
join, 5332, 1866, 302, 208.91770803601852
lookup, 5333, 1866, 6, 7.3587319550132095
join, 5334, 1867, 315, 324.43242982993183
lookup, 5335, 1867, 9, 5.2423732897318125
join, 5336, 1868, 282, 217.81425130388664
lookup, 5337, 1868, 6, 5.186805567485028
lookup, 5338, 1868, 6, 3.4585909933736847
lookup, 5339, 1868, 7, 6.19095783868107
lookup, 5340, 1868, 11, 9.52900587720479
lookup, 5341, 1868, 7, 8.600066531941808
join, 5342, 1869, 308, 255.4027215174693
lookup, 5343, 1869, 7, 6.389288591227835
lookup, 5344, 1869, 8, 7.633942473232032
lookup, 5345, 1869, 5, 4.783683032897717
join, 5346, 1870, 292, 245.97379492043734
join, 5347, 1871, 285, 219.11625570180098
lookup, 5348, 1871, 7, 4.395554080267525
lookup, 5349, 1871, 10, 6.997533485158455
join, 5350, 1872, 302, 227.47221293076242
lookup, 5351, 1872, 7, 6.272854554551699
join, 5352, 1873, 292, 245.9499814238337
lookup, 5353, 1873, 7, 4.217871699059546
join, 5354, 1874, 294, 231.19432604466388
lookup, 5355, 1874, 7, 7.037666056584011
join, 5356, 1875, 281, 217.41433515682186
join, 5357, 1876, 285, 173.31507488329424
lookup, 5358, 1876, 5, 3.754680195511151
lookup, 5359, 1876, 7, 4.02448313762471
join, 5360, 1877, 281, 225.8913352035267
lookup, 5361, 1877, 6, 4.505721525911859
lookup, 5362, 1877, 6, 4.2122635039991145
join, 5363, 1878, 305, 249.22798789060894
lookup, 5364, 1878, 7, 3.974024172577838
lookup, 5365, 1878, 6, 4.447570227767114
join, 5366, 1879, 283, 232.9364575870857
lookup, 5367, 1879, 7, 5.918247010234695
join, 5368, 1880, 312, 266.6953608056381
join, 5369, 1881, 276, 214.2607554816083
lookup, 5370, 1881, 8, 6.996093733804385
join, 5371, 1882, 290, 228.72953697617666
lookup, 5372, 1882, 7, 6.401490078101553
lookup, 5373, 1882, 9, 5.834443057052533
lookup, 5374, 1882, 9, 7.119358729434316
join, 5375, 1883, 280, 187.0935099731007
join, 5376, 1884, 291, 198.83196615151277
lookup, 5377, 1884, 5, 2.667293512354012
join, 5378, 1885, 282, 261.23466626776184
lookup, 5379, 1885, 9, 7.636433660039166
lookup, 5380, 1885, 6, 6.695211123953794
lookup, 5381, 1885, 5, 4.051239240538492
lookup, 5382, 1885, 7, 5.203303285335936
join, 5383, 1886, 293, 186.52312175398177
join, 5384, 1887, 287, 238.93124118927685
lookup, 5385, 1887, 5, 3.340827376505902
lookup, 5386, 1887, 7, 7.1716257872411155
join, 5387, 1888, 298, 273.29365073723096
lookup, 5388, 1888, 7, 5.558164945385133
lookup, 5389, 1888, 9, 4.4219942400261685
lookup, 5390, 1888, 10, 7.647881804386357
lookup, 5391, 1888, 8, 4.828330873707865
lookup, 5392, 1888, 5, 3.910095750130127
lookup, 5393, 1888, 5, 3.566703717609925
join, 5394, 1889, 307, 212.62034304979233
lookup, 5395, 1889, 7, 6.696558231033293
lookup, 5396, 1889, 7, 3.809922412816266
join, 5397, 1890, 295, 245.2682618580961
lookup, 5398, 1890, 8, 8.681940038315313
join, 5399, 1891, 301, 229.94220324400945
lookup, 5400, 1891, 7, 3.969712140327056
join, 5401, 1892, 299, 195.57559238074788
lookup, 5402, 1892, 6, 3.58876154385415
lookup, 5403, 1892, 7, 6.557546294954029
join, 5404, 1893, 294, 197.4007961276587
